check,expiry,K1,K2,K3,C1,C2,C3,B_value,B_exec,executable,k_bucket,expiry_short,expiry_long,T_short,T_long,w_short,w_long,k_short,k_long
butterfly,2026-12-18 00:00:00,7800.0,7825.0,7850.0,159.1,149.60000000000002,139.35,-0.3750000000000284,0.29999999999998295,False,,,,,,,,,
butterfly,2026-12-18 00:00:00,7825.0,7850.0,7875.0,149.60000000000002,139.35,128.9,-0.09999999999999432,0.5000000000000284,False,,,,,,,,,
butterfly,2026-12-18 00:00:00,7925.0,7950.0,8000.0,110.85,103.25,87.80000000000001,-0.08333333333334281,0.6333333333333258,False,,,,,,,,,
butterfly,2026-12-18 00:00:00,8275.0,8300.0,8325.0,34.2,31.4,28.5,-0.04999999999999716,0.5,False,,,,,,,,,
butterfly,2026-12-18 00:00:00,8350.0,8375.0,8400.0,25.9,23.8,21.55,-0.07499999999999929,0.3999999999999986,False,,,,,,,,,
butterfly,2026-12-31 00:00:00,5475.0,5500.0,5550.0,2095.547356593253,2071.803771754894,2024.2166020781763,-0.03333333333330302,0.43333333333339397,False,,,,,,,,,
butterfly,2026-12-31 00:00:00,5720.0,5750.0,5800.0,1863.1102251773355,1834.8679233713049,1787.7307536945868,-0.02500000000009095,0.4249999999999545,False,,,,,,,,,
butterfly,2026-12-31 00:00:00,5800.0,5810.0,5820.0,1787.7307536945868,1792.2833197592433,1768.9358858238995,-13.950000000000045,-13.500000000000227,True,,,,,,,,,
butterfly,2026-12-31 00:00:00,5820.0,5830.0,5850.0,1768.9358858238995,1759.5884518885562,1740.7935840178689,-0.03333333333353039,0.4333333333331666,False,,,,,,,,,
butterfly,2026-12-31 00:00:00,5900.0,5910.0,5950.0,1694.006414341151,1699.5589804058077,1647.1692446644333,-14.9200000000003,-14.480000000000246,True,,,,,,,,,
butterfly,2026-12-31 00:00:00,6000.0,6050.0,6090.0,1600.3820749877154,1554.1949053109975,1516.9551695696232,-0.16111111111104037,0.2666666666666515,False,,,,,,,,,
butterfly,2026-12-31 00:00:00,6125.0,6135.0,6190.0,1484.8141507959206,1475.666716860577,1424.6808302161874,-0.1038461538462343,0.3538461538462343,False,,,,,,,,,
butterfly,2026-12-31 00:00:00,6190.0,6200.0,6225.0,1424.6808302161874,1415.7833962808438,1392.789811442485,-0.21428571428555188,0.2857142857144481,False,,,,,,,,,
butterfly,2026-12-31 00:00:00,6200.0,6225.0,6250.0,1415.7833962808438,1392.789811442485,1369.696226604126,-0.049999999999954525,0.4500000000000455,False,,,,,,,,,
butterfly,2026-12-31 00:00:00,6380.0,6400.0,6425.0,1252.0295854446592,1234.0347175739723,1211.1911327356133,-0.15555555555579303,0.36666666666656056,False,,,,,,,,,
butterfly,2026-12-31 00:00:00,6425.0,6450.0,6475.0,1211.1911327356133,1189.0475478972544,1166.7539630588956,-0.0749999999998181,0.45000000000027285,False,,,,,,,,,
butterfly,2026-12-31 00:00:00,6450.0,6475.0,6490.0,1189.0475478972544,1166.7539630588956,1153.25781215588,-0.07500000000027285,0.42499999999972715,False,,,,,,,,,
butterfly,2026-12-31 00:00:00,6475.0,6490.0,6500.0,1166.7539630588956,1153.25781215588,1144.0603782205364,-0.11999999999989086,0.38000000000010914,False,,,,,,,,,
butterfly,2026-12-31 00:00:00,6500.0,6520.0,6530.0,1144.0603782205364,1126.5655103498493,1117.5680764145056,-0.16666666666674246,0.3333333333334849,False,,,,,,,,,
butterfly,2026-12-31 00:00:00,6530.0,6540.0,6545.0,1117.5680764145056,1108.8206424791622,1104.3219255114905,-0.08333333333325754,0.5,False,,,,,,,,,
butterfly,2026-12-31 00:00:00,6545.0,6550.0,6560.0,1104.3219255114905,1100.0732085438185,1090.775774608475,-0.26666666666642413,0.2666666666668789,False,,,,,,,,,
butterfly,2026-12-31 00:00:00,6560.0,6565.0,6570.0,1090.775774608475,1086.6270576408033,1081.8283406731314,-0.3250000000000455,0.24999999999977263,False,,,,,,,,,
butterfly,2026-12-31 00:00:00,6570.0,6600.0,6610.0,1081.8283406731314,1055.7860388671008,1046.938604931757,-0.12500000000022737,0.4249999999999545,False,,,,,,,,,
butterfly,2026-12-31 00:00:00,6610.0,6620.0,6635.0,1046.938604931757,1038.2411709964135,1025.0450200933983,-0.05999999999994543,0.540000000000191,False,,,,,,,,,
butterfly,2026-12-31 00:00:00,6635.0,6650.0,6660.0,1025.0450200933983,1012.0988691903829,1003.2514352550393,-0.12999999999999545,0.42000000000007276,False,,,,,,,,,
butterfly,2026-12-31 00:00:00,6660.0,6695.0,6700.0,1003.2514352550393,972.9104164813368,968.361699513665,-0.1875,0.3624999999999545,False,,,,,,,,,
butterfly,2026-12-31 00:00:00,6745.0,6750.0,6770.0,929.5232468046189,925.3745298369471,908.0296619662599,-0.14999999999997726,0.40000000000009095,False,,,,,,,,,
butterfly,2026-12-31 00:00:00,6770.0,6800.0,6825.0,908.0296619662599,882.3873601602293,860.9937753218702,-0.013636363636464921,0.5636363636363058,False,,,,,,,,,
butterfly,2026-12-31 00:00:00,6900.0,6905.0,6925.0,797.7130208067935,793.8143038391216,777.0194359684344,-0.2400000000000091,0.360000000000241,False,,,,,,,,,
butterfly,2026-12-31 00:00:00,6905.0,6925.0,6935.0,793.8143038391216,777.0194359684344,768.5220020330909,-0.06666666666660603,0.533333333333303,False,,,,,,,,,
butterfly,2026-12-31 00:00:00,6960.0,6975.0,6980.0,748.028417194732,735.9322662917166,731.4835493240448,-0.3125,0.32500000000015916,False,,,,,,,,,
butterfly,2026-12-31 00:00:00,6980.0,6985.0,6995.0,731.4835493240448,727.434832356373,719.2373984210294,-0.03333333333330302,0.6000000000001364,False,,,,,,,,,
butterfly,2026-12-31 00:00:00,6985.0,6995.0,7000.0,727.434832356373,719.2373984210294,714.8386814533577,-0.1999999999999318,0.40000000000009095,False,,,,,,,,,
butterfly,2026-12-31 00:00:00,7000.0,7025.0,7050.0,714.8386814533577,695.0450966149988,674.6015117766398,-0.3250000000000455,0.3000000000000682,False,,,,,,,,,
butterfly,2026-12-31 00:00:00,7075.0,7080.0,7090.0,654.5079269382809,650.559209970609,642.5117760352655,-0.049999999999954525,0.6000000000000227,False,,,,,,,,,
butterfly,2026-12-31 00:00:00,7350.0,7355.0,7375.0,445.4784937163325,441.9797767486607,427.88490887797354,-0.020000000000038654,0.67999999999995,False,,,,,,,,,
butterfly,2026-12-31 00:00:00,7440.0,7445.0,7450.0,383.10158829824024,379.80287133056845,376.1041543628967,-0.19999999999998863,0.5000000000000568,False,,,,,,,,,
butterfly,2026-12-31 00:00:00,7520.0,7525.0,7530.0,331.2221168154917,328.2233998478199,324.524682880148,-0.35000000000002274,0.3499999999999659,False,,,,,,,,,
butterfly,2026-12-31 00:00:00,7530.0,7550.0,7560.0,324.524682880148,312.22981500946094,306.0323810741174,-0.03333333333330302,0.6666666666666856,False,,,,,,,,,
butterfly,2026-12-31 00:00:00,7560.0,7590.0,7600.0,306.0323810741174,288.85,282.20000000000005,-0.691904731470629,0.04559526852938234,False,,,,,,,,,
butterfly,2026-12-31 00:00:00,7640.0,7650.0,7680.0,259.15,254.05,237.65,-0.2750000000000341,0.42500000000001137,False,,,,,,,,,
butterfly,2026-12-31 00:00:00,7700.0,7710.0,7730.0,227.0,221.9,211.35,-0.11666666666670267,0.6666666666666856,False,,,,,,,,,
butterfly,2026-12-31 00:00:00,7730.0,7740.0,7750.0,211.35,206.6,201.75,-0.04999999999998295,0.799999999999983,False,,,,,,,,,
butterfly,2026-12-31 00:00:00,7750.0,7770.0,7780.0,201.75,192.2,187.3,-0.08333333333331439,0.6999999999999886,False,,,,,,,,,
butterfly,2026-12-31 00:00:00,7780.0,7800.0,7810.0,187.3,178.3,173.6,-0.13333333333332575,0.5666666666666629,False,,,,,,,,,
butterfly,2026-12-31 00:00:00,7810.0,7820.0,7825.0,173.6,169.35,167.05,-0.11666666666664582,0.6000000000000227,False,,,,,,,,,
butterfly,2026-12-31 00:00:00,7825.0,7840.0,7850.0,167.05,160.75,156.45,-0.060000000000002274,0.6400000000000148,False,,,,,,,,,
butterfly,2026-12-31 00:00:00,7980.0,7985.0,7990.0,108.7,107.3,105.6,-0.14999999999999147,0.45000000000000284,False,,,,,,,,,
butterfly,2026-12-31 00:00:00,7990.0,7995.0,8000.0,105.6,104.3,102.75,-0.125,0.5,False,,,,,,,,,
butterfly,2026-12-31 00:00:00,7995.0,8000.0,8005.0,104.3,102.75,100.9,-0.15000000000000568,0.5,False,,,,,,,,,
butterfly,2026-12-31 00:00:00,8005.0,8010.0,8020.0,100.9,99.65,96.4,-0.25,0.4000000000000199,False,,,,,,,,,
butterfly,2026-12-31 00:00:00,8020.0,8025.0,8030.0,96.4,95.4,93.85,-0.2750000000000057,0.3500000000000085,False,,,,,,,,,
butterfly,2026-12-31 00:00:00,8040.0,8050.0,8060.0,91.05000000000001,88.4,85.7,-0.025000000000005684,0.6000000000000085,False,,,,,,,,,
butterfly,2026-12-31 00:00:00,8050.0,8060.0,8070.0,88.4,85.7,82.95,-0.024999999999991473,0.6500000000000057,False,,,,,,,,,
butterfly,2026-12-31 00:00:00,8070.0,8075.0,8080.0,82.95,81.8,80.5,-0.07500000000000284,0.5999999999999943,False,,,,,,,,,
butterfly,2026-12-31 00:00:00,8100.0,8110.0,8120.0,75.7,73.4,70.95,-0.07500000000000284,0.5,False,,,,,,,,,
butterfly,2026-12-31 00:00:00,8120.0,8130.0,8140.0,70.95,69.2,66.7,-0.375,0.19999999999998863,False,,,,,,,,,
butterfly,2026-12-31 00:00:00,8180.0,8190.0,8200.0,58.75,56.900000000000006,54.900000000000006,-0.07500000000000284,0.5,False,,,,,,,,,
butterfly,2027-01-15 00:00:00,5250.0,5275.0,5300.0,2326.3772518202863,2302.5883350141953,2278.699418208105,-0.04999999999972715,0.5000000000004547,False,,,,,,,,,
butterfly,2027-01-15 00:00:00,5300.0,5325.0,5350.0,2278.699418208105,2254.910501402014,2231.0715845959235,-0.024999999999636202,0.5,False,,,,,,,,,
butterfly,2027-01-15 00:00:00,5350.0,5375.0,5400.0,2231.0715845959235,2207.3326677898326,2183.543750983742,-0.02500000000009095,0.5000000000004547,False,,,,,,,,,
butterfly,2027-01-15 00:00:00,5425.0,5450.0,5475.0,2159.754834177651,2136.11591737156,2112.3770005654696,-0.04999999999972715,0.34999999999990905,False,,,,,,,,,
butterfly,2027-01-15 00:00:00,5475.0,5500.0,5525.0,2112.3770005654696,2088.7380837593787,2064.9991669532883,-0.04999999999972715,0.5,False,,,,,,,,,
butterfly,2027-01-15 00:00:00,5550.0,5575.0,5600.0,2041.3602501471971,2017.8213333411065,1994.1824165350158,-0.049999999999954525,0.5499999999999545,False,,,,,,,,,
butterfly,2027-01-15 00:00:00,5675.0,5700.0,5725.0,1923.4656661167437,1900.0267493106528,1876.487832504562,-0.049999999999954525,0.5500000000001819,False,,,,,,,,,
butterfly,2027-01-15 00:00:00,5725.0,5750.0,5775.0,1876.487832504562,1853.2489156984714,1829.7099988923806,-0.15000000000009095,0.4499999999998181,False,,,,,,,,,
butterfly,2027-01-15 00:00:00,5800.0,5825.0,5850.0,1806.2710820862899,1783.032165280199,1759.4932484741084,-0.14999999999986358,0.4500000000000455,False,,,,,,,,,
butterfly,2027-01-15 00:00:00,5875.0,5900.0,5925.0,1736.2543316680176,1713.065414861927,1689.6764980558362,-0.09999999999990905,0.40000000000009095,False,,,,,,,,,
butterfly,2027-01-15 00:00:00,5975.0,6000.0,6025.0,1643.2986644436546,1620.359747637564,1597.270830831473,-0.07500000000027285,0.4999999999997726,False,,,,,,,,,
butterfly,2027-01-15 00:00:00,6000.0,6025.0,6050.0,1620.359747637564,1597.270830831473,1574.0319140253823,-0.0749999999998181,0.5000000000002274,False,,,,,,,,,
butterfly,2027-01-15 00:00:00,6050.0,6075.0,6100.0,1574.0319140253823,1551.0429972192917,1528.0040804132009,-0.02500000000009095,0.599999999999909,False,,,,,,,,,
butterfly,2027-01-15 00:00:00,6100.0,6125.0,6150.0,1528.0040804132009,1505.21516360711,1482.2762468010194,-0.07500000000004547,0.4500000000000455,False,,,,,,,,,
butterfly,2027-01-15 00:00:00,6150.0,6175.0,6200.0,1482.2762468010194,1459.7373299949286,1436.798413188838,-0.1999999999998181,0.4500000000000455,False,,,,,,,,,
butterfly,2027-01-15 00:00:00,6200.0,6225.0,6250.0,1436.798413188838,1413.9594963827471,1391.0705795766562,-0.02500000000009095,0.5499999999999545,False,,,,,,,,,
butterfly,2027-01-15 00:00:00,6250.0,6275.0,6300.0,1391.0705795766562,1368.6816627705657,1346.242745964475,-0.02500000000009095,0.650000000000091,False,,,,,,,,,
butterfly,2027-01-15 00:00:00,6275.0,6300.0,6325.0,1368.6816627705657,1346.242745964475,1323.6538291583843,-0.07500000000004547,0.650000000000091,False,,,,,,,,,
butterfly,2027-01-15 00:00:00,6300.0,6325.0,6350.0,1346.242745964475,1323.6538291583843,1300.7649123522933,-0.15000000000009095,0.599999999999909,False,,,,,,,,,
butterfly,2027-01-15 00:00:00,6350.0,6375.0,6400.0,1300.7649123522933,1278.7759955462027,1256.187078740112,-0.2999999999999545,0.4500000000000455,False,,,,,,,,,
butterfly,2027-01-15 00:00:00,6400.0,6425.0,6450.0,1256.187078740112,1233.948161934021,1211.5592451279304,-0.07500000000004547,0.6000000000001364,False,,,,,,,,,
butterfly,2027-01-15 00:00:00,6525.0,6550.0,6575.0,1145.2924947096583,1123.4035779035676,1100.9646610974767,-0.27500000000009095,0.6499999999998636,False,,,,,,,,,
butterfly,2027-01-15 00:00:00,6600.0,6625.0,6650.0,1079.225744291386,1057.7368274852952,1035.5479106792045,-0.34999999999990905,0.5000000000002274,False,,,,,,,,,
butterfly,2027-01-15 00:00:00,6650.0,6675.0,6700.0,1035.5479106792045,1014.1089938731137,992.3200770670229,-0.1750000000000682,0.6000000000000227,False,,,,,,,,,
butterfly,2027-01-15 00:00:00,6750.0,6775.0,6800.0,949.4922434548414,928.7033266487508,907.56440984266,-0.1750000000001819,0.8000000000000682,False,,,,,,,,,
butterfly,2027-01-15 00:00:00,6775.0,6800.0,6825.0,928.7033266487508,907.56440984266,886.1754930365692,-0.125,0.8000000000000682,False,,,,,,,,,
butterfly,2027-01-15 00:00:00,6925.0,6950.0,6975.0,802.4698258122063,782.5309090061155,762.0419922000247,-0.27500000000009095,0.5500000000000682,False,,,,,,,,,
butterfly,2027-01-15 00:00:00,7050.0,7075.0,7100.0,701.3752417817525,681.5863249756618,661.2974081695711,-0.25,0.599999999999909,False,,,,,,,,,
butterfly,2027-01-15 00:00:00,7125.0,7150.0,7175.0,641.5084913634803,622.4195745573895,602.9806577512988,-0.17499999999995453,0.5,False,,,,,,,,,
butterfly,2027-01-15 00:00:00,7200.0,7225.0,7250.0,583.8417409452081,565.2528241391173,546.0639073330266,-0.29999999999984084,0.5500000000000682,False,,,,,,,,,
butterfly,2027-01-15 00:00:00,7250.0,7275.0,7300.0,546.0639073330266,528.0249905269359,509.33607372084504,-0.3250000000000455,0.5,False,,,,,,,,,
butterfly,2027-01-15 00:00:00,7350.0,7375.0,7400.0,473.15824010866356,455.9193233025728,438.08040649648206,-0.30000000000001137,0.6499999999999773,False,,,,,,,,,
butterfly,2027-01-15 00:00:00,7475.0,7500.0,7525.0,387.0636560782099,371.3247392721191,354.9858224660283,-0.30000000000001137,0.6999999999999886,False,,,,,,,,,
butterfly,2027-01-15 00:00:00,7550.0,7575.0,7600.0,338.6469056599376,323.8579888538468,308.5690720477561,-0.24999999999994316,0.8000000000000114,False,,,,,,,,,
butterfly,2027-01-15 00:00:00,7600.0,7625.0,7650.0,308.5690720477561,294.5,279.9,-0.26546397612196415,0.8345360238780586,False,,,,,,,,,
butterfly,2027-01-15 00:00:00,8025.0,8050.0,8075.0,113.69999999999999,106.15,98.45,-0.07500000000001705,0.7000000000000028,False,,,,,,,,,
butterfly,2027-01-15 00:00:00,8075.0,8100.0,8125.0,98.45,92.1,85.6,-0.07499999999998863,0.75,False,,,,,,,,,
butterfly,2027-01-15 00:00:00,8225.0,8250.0,8275.0,63.599999999999994,59.0,54.2,-0.10000000000000142,0.6999999999999957,False,,,,,,,,,
butterfly,2027-02-19 00:00:00,5250.0,5275.0,5300.0,2376.150634813368,2352.348562030445,2328.4464892475216,-0.0500000000001819,0.5500000000001819,False,,,,,,,,,
butterfly,2027-02-19 00:00:00,5500.0,5550.0,5600.0,2138.529906984136,2091.4257614182898,2044.0216158524431,-0.1500000000005457,0.4499999999998181,False,,,,,,,,,
butterfly,2027-02-19 00:00:00,5750.0,5800.0,5850.0,1903.2591791549037,1856.6550335890572,1809.9508880232108,-0.049999999999954525,0.4500000000000455,False,,,,,,,,,
butterfly,2027-02-19 00:00:00,5850.0,5875.0,5900.0,1809.9508880232108,1786.8988152402878,1763.7467424573645,-0.0500000000001819,0.5,False,,,,,,,,,
butterfly,2027-02-19 00:00:00,5875.0,5900.0,5950.0,1786.8988152402878,1763.7467424573645,1717.392596891518,-0.01666666666665151,0.5333333333335304,False,,,,,,,,,
butterfly,2027-02-19 00:00:00,5950.0,5975.0,6000.0,1717.392596891518,1694.3405241085948,1671.1884513256716,-0.049999999999954525,0.5,False,,,,,,,,,
butterfly,2027-02-19 00:00:00,6050.0,6075.0,6100.0,1625.3343057598252,1602.432232976902,1579.4301601939785,-0.0500000000001819,0.5,False,,,,,,,,,
butterfly,2027-02-19 00:00:00,6100.0,6125.0,6150.0,1579.4301601939785,1556.9780874110554,1534.2260146281321,-0.15000000000009095,0.5,False,,,,,,,,,
butterfly,2027-02-19 00:00:00,6150.0,6175.0,6200.0,1534.2260146281321,1511.523941845209,1488.571869062286,-0.125,0.5499999999999545,False,,,,,,,,,
butterfly,2027-02-19 00:00:00,6225.0,6250.0,6275.0,1466.0197962793627,1443.5177234964394,1420.865650713516,-0.07500000000004547,0.599999999999909,False,,,,,,,,,
butterfly,2027-02-19 00:00:00,6300.0,6325.0,6350.0,1398.3135779305928,1376.1615051476697,1353.8594323647465,-0.07500000000004547,0.8000000000001819,False,,,,,,,,,
butterfly,2027-02-19 00:00:00,6325.0,6350.0,6375.0,1376.1615051476697,1353.8594323647465,1331.5073595818233,-0.024999999999863576,0.849999999999909,False,,,,,,,,,
butterfly,2027-02-19 00:00:00,6350.0,6375.0,6400.0,1353.8594323647465,1331.5073595818233,1309.1052867989001,-0.024999999999863576,0.8000000000001819,False,,,,,,,,,
butterfly,2027-02-19 00:00:00,6400.0,6425.0,6450.0,1309.1052867989001,1287.153214015977,1264.7011412330535,-0.2500000000002274,0.5,False,,,,,,,,,
butterfly,2027-02-19 00:00:00,6550.0,6575.0,6600.0,1176.8928501013609,1155.3407773184376,1133.1887045355143,-0.3000000000001819,0.75,False,,,,,,,,,
butterfly,2027-02-19 00:00:00,6600.0,6625.0,6650.0,1133.1887045355143,1111.836631752591,1090.4345589696677,-0.02500000000009095,0.9499999999998181,False,,,,,,,,,
butterfly,2027-02-19 00:00:00,6625.0,6650.0,6675.0,1111.836631752591,1090.4345589696677,1068.8324861867445,-0.09999999999990905,0.900000000000091,False,,,,,,,,,
butterfly,2027-02-19 00:00:00,6650.0,6675.0,6700.0,1090.4345589696677,1068.8324861867445,1047.1304134038214,-0.049999999999954525,0.900000000000091,False,,,,,,,,,
butterfly,2027-02-19 00:00:00,6775.0,6800.0,6825.0,983.7241950550517,962.9721222721286,941.8700494892053,-0.1750000000000682,0.9500000000000455,False,,,,,,,,,
butterfly,2027-02-19 00:00:00,6900.0,6925.0,6950.0,879.5138311404355,859.2117583575124,838.2096855745892,-0.35000000000002274,0.7000000000000455,False,,,,,,,,,
butterfly,2027-02-19 00:00:00,6950.0,6975.0,7000.0,838.2096855745892,818.207612791666,797.8055400087427,-0.20000000000004547,0.599999999999909,False,,,,,,,,,
butterfly,2027-02-19 00:00:00,7025.0,7050.0,7075.0,777.9034672258196,758.3013944428964,738.4493216599731,-0.1250000000001137,0.9499999999999318,False,,,,,,,,,
butterfly,2027-02-19 00:00:00,7050.0,7075.0,7100.0,758.3013944428964,738.4493216599731,718.3472488770499,-0.125,0.8999999999999773,False,,,,,,,,,
butterfly,2027-02-19 00:00:00,7150.0,7175.0,7200.0,679.4931033112034,660.2910305282802,640.788957745357,-0.14999999999997726,0.75,False,,,,,,,,,
butterfly,2027-02-19 00:00:00,7200.0,7225.0,7250.0,640.788957745357,622.1868849624337,603.4848121795105,-0.049999999999954525,0.75,False,,,,,,,,,
butterfly,2027-02-19 00:00:00,7275.0,7300.0,7350.0,584.9327393965873,566.7806666136642,529.9265210478177,-0.18333333333339397,0.966666666666697,False,,,,,,,,,
butterfly,2027-02-19 00:00:00,7375.0,7400.0,7425.0,512.1744482648944,495.02237548197127,477.57030269904794,-0.15000000000009095,0.8999999999999773,False,,,,,,,,,
butterfly,2027-02-19 00:00:00,7425.0,7450.0,7475.0,477.57030269904794,460.86822991612473,443.5661571332016,-0.2999999999999545,0.8000000000000114,False,,,,,,,,,
butterfly,2027-02-19 00:00:00,7550.0,7575.0,7600.0,394.6099387844319,378.8578660015087,363.0057932185855,-0.049999999999954525,0.9500000000000455,False,,,,,,,,,
butterfly,2027-02-19 00:00:00,7625.0,7650.0,7675.0,347.95372043566226,333.29999999999995,318.3,-0.17313978216884607,1.0268602178311426,False,,,,,,,,,
butterfly,2027-02-19 00:00:00,7675.0,7700.0,7725.0,318.3,304.85,290.55,-0.42500000000001137,0.8499999999999659,False,,,,,,,,,
butterfly,2027-02-19 00:00:00,7725.0,7750.0,7775.0,290.55,277.75,264.75,-0.10000000000002274,1.25,False,,,,,,,,,
butterfly,2027-02-19 00:00:00,7775.0,7800.0,7825.0,264.75,252.65,239.89999999999998,-0.32500000000001705,1.0,False,,,,,,,,,
butterfly,2027-02-19 00:00:00,7925.0,7950.0,7975.0,194.35000000000002,184.05,173.7,-0.025000000000005684,1.1000000000000227,False,,,,,,,,,
butterfly,2027-02-19 00:00:00,8025.0,8050.0,8075.0,155.05,146.45,137.64999999999998,-0.09999999999999432,0.8000000000000114,False,,,,,,,,,
butterfly,2027-02-19 00:00:00,8075.0,8100.0,8125.0,137.64999999999998,129.85000000000002,121.75,-0.1500000000000341,0.799999999999983,False,,,,,,,,,
butterfly,2027-02-19 00:00:00,8125.0,8150.0,8175.0,121.75,114.65,107.19999999999999,-0.17500000000001137,0.8499999999999943,False,,,,,,,,,
butterfly,2027-02-19 00:00:00,8250.0,8275.0,8300.0,88.65,83.30000000000001,77.65,-0.15000000000000568,0.6999999999999886,False,,,,,,,,,
butterfly,2027-02-19 00:00:00,8300.0,8325.0,8350.0,77.65,72.8,67.6,-0.17499999999999716,0.7999999999999972,False,,,,,,,,,
butterfly,2027-03-19 00:00:00,5250.0,5275.0,5300.0,2373.2557880484,2349.9596117059814,2326.4634353635624,-0.09999999999990905,0.3500000000003638,False,,,,,,,,,
butterfly,2027-03-19 00:00:00,5300.0,5325.0,5350.0,2326.4634353635624,2303.1672590211438,2279.721082678725,-0.0749999999998181,0.34999999999990905,False,,,,,,,,,
butterfly,2027-03-19 00:00:00,5400.0,5425.0,5450.0,2233.1287299938876,2209.9325536514693,2186.6863773090504,-0.02500000000009095,0.4499999999998181,False,,,,,,,,,
butterfly,2027-03-19 00:00:00,5425.0,5450.0,5475.0,2209.9325536514693,2186.6863773090504,2163.3902009666317,-0.02500000000009095,0.40000000000009095,False,,,,,,,,,
butterfly,2027-03-19 00:00:00,5550.0,5575.0,5600.0,2093.8016719393763,2070.7554955969576,2047.509319254539,-0.09999999999990905,0.40000000000009095,False,,,,,,,,,
butterfly,2027-03-19 00:00:00,5625.0,5650.0,5675.0,2024.5131429121202,2001.5669665697017,1978.3707902272831,-0.125,0.3500000000001364,False,,,,,,,,,
butterfly,2027-03-19 00:00:00,5675.0,5700.0,5725.0,1978.3707902272831,1955.5246138848645,1932.5284375424458,-0.07500000000004547,0.34999999999990905,False,,,,,,,,,
butterfly,2027-03-19 00:00:00,5750.0,5775.0,5800.0,1909.632261200027,1886.7360848576086,1863.7899085151898,-0.02500000000009095,0.3999999999998636,False,,,,,,,,,
butterfly,2027-03-19 00:00:00,5800.0,5825.0,5850.0,1863.7899085151898,1841.3437321727713,1818.2475558303527,-0.3250000000000455,0.1999999999998181,False,,,,,,,,,
butterfly,2027-03-19 00:00:00,5875.0,5900.0,5925.0,1795.6513794879338,1773.1052031455154,1750.3590268030969,-0.10000000000013642,0.34999999999990905,False,,,,,,,,,
butterfly,2027-03-19 00:00:00,5950.0,5975.0,6000.0,1727.662850460678,1705.1166741182594,1682.4204977758409,-0.07500000000004547,0.40000000000009095,False,,,,,,,,,
butterfly,2027-03-19 00:00:00,6000.0,6025.0,6050.0,1682.4204977758409,1660.0743214334223,1637.5281450910036,-0.10000000000013642,0.34999999999990905,False,,,,,,,,,
butterfly,2027-03-19 00:00:00,6050.0,6075.0,6100.0,1637.5281450910036,1615.231968748585,1592.7857924061664,-0.07500000000004547,0.3999999999998636,False,,,,,,,,,
butterfly,2027-03-19 00:00:00,6100.0,6125.0,6150.0,1592.7857924061664,1570.5396160637479,1548.143439721329,-0.07500000000027285,0.3999999999996362,False,,,,,,,,,
butterfly,2027-03-19 00:00:00,6150.0,6175.0,6200.0,1548.143439721329,1526.1472633789106,1504.101087036492,-0.02500000000009095,0.5499999999999545,False,,,,,,,,,
butterfly,2027-03-19 00:00:00,6175.0,6200.0,6225.0,1526.1472633789106,1504.101087036492,1481.8549106940732,-0.10000000000013642,0.5499999999999545,False,,,,,,,,,
butterfly,2027-03-19 00:00:00,6300.0,6325.0,6350.0,1415.8163816668173,1394.0202053243986,1372.02402898198,-0.09999999999990905,0.5500000000001819,False,,,,,,,,,
butterfly,2027-03-19 00:00:00,6350.0,6375.0,6400.0,1372.02402898198,1350.6278526395615,1328.3816762971428,-0.4249999999999545,0.40000000000009095,False,,,,,,,,,
butterfly,2027-03-19 00:00:00,6400.0,6425.0,6450.0,1328.3816762971428,1307.2354999547242,1285.6393236123056,-0.22499999999990905,0.75,False,,,,,,,,,
butterfly,2027-03-19 00:00:00,6425.0,6450.0,6475.0,1307.2354999547242,1285.6393236123056,1263.943147269887,-0.049999999999954525,0.900000000000091,False,,,,,,,,,
butterfly,2027-03-19 00:00:00,6525.0,6550.0,6575.0,1221.1007945850497,1200.004618242631,1178.7584419002123,-0.07500000000004547,0.7999999999999545,False,,,,,,,,,
butterfly,2027-03-19 00:00:00,6575.0,6600.0,6625.0,1178.7584419002123,1157.6122655577938,1136.316089215375,-0.07500000000004547,0.8500000000001364,False,,,,,,,,,
butterfly,2027-03-19 00:00:00,6650.0,6675.0,6700.0,1115.3199128729566,1094.773736530538,1073.7775601881194,-0.22499999999990905,0.7000000000000455,False,,,,,,,,,
butterfly,2027-03-19 00:00:00,6675.0,6700.0,6725.0,1094.773736530538,1073.7775601881194,1052.6313838457008,-0.07500000000004547,0.8999999999998636,False,,,,,,,,,
butterfly,2027-03-19 00:00:00,6725.0,6750.0,6775.0,1052.6313838457008,1032.235207503282,1011.3890311608634,-0.22499999999990905,0.650000000000091,False,,,,,,,,,
butterfly,2027-03-19 00:00:00,6775.0,6800.0,6825.0,1011.3890311608634,990.9928548184448,970.4966784760261,-0.05000000000006821,0.7499999999998863,False,,,,,,,,,
butterfly,2027-03-19 00:00:00,6825.0,6850.0,6875.0,970.4966784760261,950.8005021336076,930.654325791189,-0.22500000000002274,0.7000000000000455,False,,,,,,,,,
butterfly,2027-03-19 00:00:00,6850.0,6875.0,6900.0,950.8005021336076,930.654325791189,910.1081494487703,-0.20000000000004547,0.7000000000000455,False,,,,,,,,,
butterfly,2027-03-19 00:00:00,6900.0,6925.0,6950.0,910.1081494487703,890.2119731063517,870.1157967639331,-0.10000000000002274,0.7000000000000455,False,,,,,,,,,
